,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2023-02-17,1.029446,0.837627,1.862134,0.677906,0.823003,1.164709,1.400464,1.024338,1.039393,1.003699,1.019897,1.098229,0.232109,0.124626,0.39839,0.190719,0.251151,0.370213,0.594319,0.825601,0.935339,0.090618,0.27398,0.455377,0.950482,0.554716,0.577562,0.626242,1.329026
2023-02-21,0.992565,0.671393,1.43164,0.557613,0.791347,1.094805,1.375248,1.002627,0.981989,0.969736,0.98921,1.04808,0.162393,0.126047,0.35217,0.074648,0.181914,0.222498,0.543597,0.672716,0.773855,0.065124,0.191234,0.251818,0.675217,0.430013,0.405528,0.490019,1.16579
2023-02-22,0.978528,0.658302,1.681407,0.476445,0.785707,1.07708,1.346298,0.990291,0.964981,0.959841,0.973197,1.033,0.231814,0.132074,0.393428,0.189262,0.256637,0.244574,0.555274,0.636734,0.76539,0.066548,0.218769,0.311672,0.67325,0.413408,0.419146,0.411673,1.123305
2023-02-23,1.01486,0.721105,2.132382,0.535513,0.794951,1.112482,1.454278,1.004249,1.01664,1.037068,1.007116,1.073695,0.358894,0.147118,0.470607,0.396346,0.385415,0.310109,0.619442,0.6869,0.850981,0.075626,0.263157,0.408927,0.786026,0.477381,0.500262,0.407684,1.171202
2023-02-24,1.059697,0.725464,2.276899,0.507513,0.802154,1.153621,1.594701,1.028024,1.074629,1.122027,1.052121,1.121763,0.386428,0.148653,0.473122,0.449896,0.41455,0.271692,0.612431,0.692007,0.875496,0.066555,0.229391,0.346164,0.743965,0.501572,0.50015,0.479294,1.167132
2023-02-27,1.080336,0.634939,2.47641,0.573334,0.827546,1.118013,1.655108,1.042625,1.092853,1.174588,1.077753,1.136919,0.512247,0.168145,0.522658,0.667903,0.542584,0.262296,0.558357,0.591861,0.782517,0.070277,0.236552,0.355581,0.696858,0.371241,0.408866,0.231751,1.115758
2023-02-28,1.099111,0.606501,2.552027,0.593406,0.835289,1.138237,1.70263,1.048767,1.131821,1.180155,1.083445,1.173673,0.634677,0.172394,0.584479,0.879136,0.668203,0.254669,0.552685,0.559124,0.757923,0.075187,0.246925,0.345385,0.663203,0.344343,0.385274,0.190038,1.082295
2023-03-01,1.198474,0.561717,2.695837,0.614109,0.86542,1.203159,2.004397,1.097813,1.258462,1.390268,1.185944,1.277847,0.597228,0.177006,0.5598,0.813851,0.634788,0.155923,0.539519,0.517269,0.73333,0.068938,0.221408,0.263442,0.460315,0.308121,0.325535,0.167054,1.058492
2023-03-02,1.209172,0.806804,2.746517,0.580637,0.879114,1.193027,2.020783,1.109707,1.267792,1.400032,1.193405,1.293109,0.62478,0.163271,0.594801,0.853813,0.664545,0.136189,0.683492,0.729021,0.985993,0.089427,0.245889,0.269311,0.452002,0.525598,0.618948,0.37568,1.230587
2023-03-03,1.210676,0.963356,3.092857,0.69612,0.91429,1.195361,1.944507,1.13962,1.233482,1.405872,1.203652,1.287769,0.750977,0.187831,0.664634,1.06259,0.793418,0.198375,0.755796,0.864708,1.134861,0.096308,0.276084,0.365507,0.59393,0.646795,0.794975,0.521142,1.354484
2023-03-06,1.303561,1.019245,3.487295,0.735203,0.984042,1.310475,2.07549,1.2249,1.328208,1.522698,1.296442,1.385411,0.718762,0.195084,0.663375,0.993826,0.759952,0.173079,0.786188,0.903569,1.229371,0.10341,0.285485,0.355647,0.544583,0.707408,0.856799,0.540184,1.409912
2023-03-07,1.27179,0.888944,3.375814,0.684765,0.981113,1.300264,1.955986,1.212583,1.288112,1.441329,1.255313,1.362002,0.594388,0.195015,0.606184,0.776456,0.633945,0.092129,0.721351,0.790402,1.07402,0.091683,0.245472,0.254459,0.392198,0.558147,0.701483,0.410573,1.321719
2023-03-08,1.230798,0.692417,2.926624,0.749683,0.965515,1.266952,1.848336,1.189463,1.237777,1.360348,1.21881,1.31463,0.541504,0.195959,0.564003,0.695009,0.582295,0.063637,0.582842,0.602468,0.871718,0.083291,0.224268,0.202998,0.302189,0.367436,0.487434,0.161686,1.168134
2023-03-09,1.168983,0.45701,2.316447,0.741505,0.946227,1.234504,1.656759,1.155107,1.160239,1.241031,1.151244,1.254658,0.347211,0.170298,0.472099,0.367324,0.382138,0.089264,0.490469,0.402296,0.595626,0.082639,0.198926,0.196492,0.299487,0.166824,0.238874,-0.087495,0.958789
2023-03-10,0.957784,-0.138118,1.02736,0.509967,0.822638,1.002737,1.248402,0.985953,0.909381,0.992525,0.947577,1.011398,0.22629,0.145561,0.387698,0.18559,0.26233,-0.135367,0.214441,-0.128105,-0.06438,0.048506,0.043636,-0.029758,-0.279101,-0.328726,-0.334397,-0.582744,0.298678
2023-03-13,0.523898,-1.091637,-0.44364,0.105535,0.577724,0.609187,0.305384,0.602074,0.465329,0.394244,0.499447,0.580124,-0.181359,0.067124,0.113454,-0.445501,-0.158256,-0.172474,-0.25405,-1.06379,-1.013555,-0.075273,-0.259349,-0.227428,-0.454427,-0.945048,-1.211441,-1.377582,-0.825158
2023-03-14,0.699674,-0.669778,0.446173,0.25866,0.642051,0.831555,0.71829,0.731032,0.661937,0.687305,0.670631,0.763965,0.136136,0.117695,0.297627,0.066358,0.161057,-0.148006,-0.145463,-0.697126,-0.545672,-0.092159,-0.231124,-0.162035,-0.316264,-0.534763,-0.674382,-0.974691,-0.595167
2023-03-15,0.247083,-1.464574,-1.199948,-0.321248,0.314621,0.297827,0.018213,0.289247,0.194713,0.239424,0.208633,0.302357,-0.17785,0.058772,0.135848,-0.450112,-0.163196,-0.228501,-0.545237,-1.434844,-1.41291,-0.214279,-0.489586,-0.34208,-0.588808,-1.042964,-1.389145,-1.638532,-1.561283
2023-03-16,0.274637,-0.865359,-0.143307,-0.103156,0.279849,0.370934,0.160861,0.274348,0.269272,0.2827,0.2398,0.320056,0.066891,0.034313,0.300467,-0.03916,0.080547,-0.084477,-0.245473,-0.877318,-0.785548,-0.183127,-0.333997,-0.162866,-0.216166,-0.516668,-0.67545,-0.963084,-1.177052
2023-03-17,-0.045982,-1.043765,-1.046061,-0.293712,0.072276,-0.017947,-0.385174,-0.03058,-0.074311,-0.025337,-0.087331,-0.000678,-0.153406,0.006669,0.15511,-0.388364,-0.14699,-0.106837,-0.328993,-0.989902,-1.066758,-0.196282,-0.371252,-0.209966,-0.283922,-0.697271,-0.863287,-1.28013,-1.305456
2023-03-20,-0.006278,-1.010432,-0.97482,-0.258156,0.055143,0.072776,-0.246371,-0.060143,0.010969,0.141289,-0.05627,0.045893,-0.148423,0.017778,0.159631,-0.386843,-0.135385,-0.317528,-0.355119,-0.967524,-1.01639,-0.200828,-0.387156,-0.370779,-0.708131,-0.701424,-0.790439,-1.278934,-1.331366
2023-03-21,0.122247,-0.235882,0.114119,0.143276,0.170981,0.210569,-0.096453,0.099295,0.120619,0.207915,0.090854,0.160043,-0.051822,0.01852,0.233548,-0.234994,-0.038076,-0.136129,-0.023322,-0.266397,-0.202529,-0.125939,-0.171851,-0.109423,-0.223098,-0.149771,-0.012762,-0.716634,-0.508755
2023-03-22,0.079073,-0.330242,-0.310935,0.193808,0.185931,0.171278,-0.284696,0.11103,0.056336,0.016244,0.050113,0.109731,-0.01654,0.026515,0.262024,-0.18066,-0.002396,0.018258,-0.089984,-0.35728,-0.337295,-0.109782,-0.11814,0.018743,0.054079,-0.292316,-0.126427,-0.90375,-0.547762
2023-03-23,0.057123,-0.435405,-0.746606,0.097493,0.169167,0.122587,-0.30086,0.09657,0.021567,0.005487,0.043183,0.057855,-0.113326,0.016234,0.193039,-0.334642,-0.105788,-0.07034,-0.096405,-0.457676,-0.449323,-0.117102,-0.166811,-0.092706,-0.150441,-0.330652,-0.192081,-0.933255,-0.739256
2023-03-24,-0.129249,-0.55262,-1.110983,-0.06308,0.065491,-0.097144,-0.667126,-0.057514,-0.198331,-0.200205,-0.130658,-0.152618,-0.187479,0.009845,0.120871,-0.439686,-0.185122,-0.08544,-0.197019,-0.609087,-0.528667,-0.124945,-0.17884,-0.09186,-0.219211,-0.43682,-0.225237,-0.979592,-1.018818
2023-03-27,3e-06,-0.313648,-0.327798,0.07952,0.073403,-0.013267,-0.19779,-0.027763,0.020776,0.031899,-0.001455,-0.020988,-0.189616,0.007269,0.112667,-0.441664,-0.182072,-0.168905,-0.075875,-0.380977,-0.249504,-0.124511,-0.138153,-0.098471,-0.360939,-0.231135,0.040766,-0.772259,-0.816692
2023-03-28,-0.032126,-0.367202,-0.33298,0.100702,0.072502,-0.048108,-0.308489,-0.039925,-0.028698,-0.023491,-0.029337,-0.055419,-0.243045,0.008248,0.091359,-0.538911,-0.23731,-0.236731,-0.094448,-0.424597,-0.325012,-0.132166,-0.150236,-0.165487,-0.508873,-0.286587,-0.00882,-0.787658,-0.886765
2023-03-29,0.004047,-0.105959,0.297531,0.19089,0.102368,-0.040481,-0.230803,-0.001481,-0.004343,0.042004,0.041201,-0.060218,0.084176,0.076786,0.313375,-0.033419,0.089208,-0.1319,0.068933,-0.202579,-0.044221,-0.116221,-0.094567,-0.054658,-0.251686,-0.052433,0.295613,-0.512173,-0.703059
2023-03-30,0.100601,0.07506,0.67585,0.231717,0.167642,0.075684,-0.070472,0.074612,0.098416,0.199714,0.125754,0.058988,0.072367,0.08075,0.326744,-0.066249,0.080615,-0.102297,0.173363,-0.02592,0.133523,-0.096108,-0.056189,-0.00817,-0.15983,0.082786,0.465161,-0.268522,-0.51841
2023-03-31,0.23708,0.203872,1.228929,0.296107,0.263412,0.227276,0.157155,0.184119,0.265105,0.345489,0.256019,0.218372,-0.010007,0.093916,0.327516,-0.239291,-0.000104,-0.192889,0.247991,0.092857,0.260081,-0.079791,-0.027848,-0.03307,-0.354345,0.164458,0.584403,-0.076948,-0.389975
2023-04-03,0.33755,0.305982,1.294021,0.302007,0.35196,0.309016,0.303871,0.295533,0.354895,0.438559,0.367274,0.315542,-0.0367,0.109235,0.311317,-0.293061,-0.021281,-0.105002,0.278278,0.182362,0.370542,-0.048192,0.01741,0.035587,-0.132854,0.19017,0.663808,0.046621,-0.253642
2023-04-04,0.347527,0.122449,0.840807,0.312971,0.373229,0.315908,0.286637,0.324672,0.354778,0.407645,0.377312,0.324958,-0.129541,0.086299,0.222691,-0.421825,-0.115648,-0.100312,0.170566,0.036187,0.154055,-0.049588,-0.008654,-0.005876,-0.13217,0.006093,0.425803,-0.056193,-0.363085
2023-04-05,0.375359,0.012304,0.43032,0.250521,0.371681,0.341935,0.392939,0.328614,0.387624,0.510547,0.4071,0.354586,-0.176436,0.060781,0.168414,-0.474147,-0.161254,-0.093939,0.128151,-0.07439,0.048988,-0.054992,-0.024999,0.005255,-0.16359,-0.06017,0.328157,-0.04501,-0.525327
2023-04-06,0.395242,-0.020214,0.463371,0.258926,0.41457,0.359611,0.354548,0.365214,0.416791,0.437232,0.41078,0.392842,-0.148899,0.081593,0.199403,-0.445451,-0.133514,-0.208281,0.11398,-0.116494,0.017085,-0.061492,-0.06537,-0.104678,-0.394734,-0.090378,0.309114,-0.066221,-0.583823
2023-04-07,0.398825,0.026467,0.936634,,0.418686,0.363972,0.356078,0.367682,0.421794,0.440572,0.413412,0.397805,-0.145317,0.085569,0.202081,-0.441536,-0.129942,-0.250826,0.125881,-0.077499,0.110917,-0.065096,-0.078502,-0.157549,-0.44273,-0.034339,0.345218,0.034493,-0.533516
2023-04-10,0.544587,0.078277,1.010896,,0.439418,0.503907,0.833692,0.423248,0.626008,0.745073,0.570901,0.544118,-0.065386,0.093636,0.250309,-0.308829,-0.043278,-0.307537,0.173026,-0.031216,0.160303,-0.071111,-0.088649,-0.219325,-0.549395,0.037965,0.419069,0.101232,-0.52397
2023-04-11,0.57337,0.231258,1.260145,0.295278,0.46622,0.511659,0.885288,0.448935,0.647285,0.809417,0.602231,0.568425,-0.008512,0.1007,0.29024,-0.218168,0.017963,-0.187745,0.269204,0.105545,0.313436,-0.061819,-0.041568,-0.071537,-0.296683,0.176145,0.602164,0.228665,-0.416525
2023-04-12,0.61276,0.186117,1.292708,0.343429,0.496538,0.584073,0.920594,0.478304,0.698851,0.848598,0.631081,0.626267,0.042241,0.109784,0.366896,-0.162645,0.064414,-0.167839,0.23678,0.077478,0.269561,-0.050012,-0.025638,-0.050067,-0.28039,0.127971,0.525132,0.200367,-0.410924
2023-04-13,0.72274,0.300199,1.778748,0.36571,0.547589,0.666308,1.208412,0.540604,0.845029,1.025137,0.74348,0.739642,0.150445,0.124372,0.450545,0.006284,0.1769,-0.119741,0.283375,0.191238,0.387473,-0.035739,0.011191,0.008386,-0.165122,0.211156,0.629983,0.29485,-0.276532
2023-04-14,0.867947,0.468769,2.041045,0.442461,0.623024,0.811619,1.536245,0.646512,1.013675,1.245619,0.891835,0.891999,0.232403,0.126569,0.492728,0.150557,0.261652,-0.179359,0.429632,0.360962,0.559644,-0.02079,0.035157,-0.024662,-0.25564,0.344192,0.779528,0.441204,-0.069961
2023-04-17,0.922944,0.540128,2.146673,0.508329,0.674959,0.87404,1.593256,0.70432,1.068035,1.291651,0.947108,0.947949,0.235026,0.134757,0.496784,0.150217,0.267315,-0.237075,0.479035,0.425971,0.639355,-0.020858,0.018912,-0.092415,-0.331188,0.403624,0.840836,0.467685,0.029494
2023-04-18,0.938358,0.672287,2.189266,0.575378,0.688357,0.89267,1.611055,0.728544,1.072973,1.306829,0.959609,0.973101,0.241332,0.13725,0.497761,0.161148,0.272507,-0.250342,0.523395,0.557474,0.750847,-0.011235,0.015756,-0.109336,-0.310509,0.496303,0.956833,0.594907,0.191272
2023-04-19,0.978597,0.58355,2.095113,0.547467,0.713023,0.986323,1.647105,0.754051,1.128719,1.354319,0.98269,1.035388,0.206795,0.130285,0.482213,0.101827,0.237186,-0.193911,0.470722,0.480062,0.648192,-0.017315,0.024947,-0.072995,-0.206185,0.406545,0.83395,0.479362,0.168572
2023-04-20,0.89258,0.45911,1.591443,0.479958,0.669509,0.881768,1.465056,0.695554,1.033283,1.193639,0.89447,0.944938,0.190553,0.107914,0.440608,0.102433,0.219072,-0.162083,0.414827,0.380647,0.500233,-0.010993,0.017439,-0.053517,-0.179146,0.300144,0.67905,0.394546,0.087256
2023-04-21,0.900073,0.540781,1.869299,0.491554,0.668246,0.898634,1.487252,0.685308,1.055911,1.221176,0.892165,0.966251,0.166501,0.10758,0.450679,0.046387,0.198254,-0.154155,0.47575,0.450377,0.594805,-0.001409,0.039914,-0.03149,-0.16949,0.386748,0.776398,0.48836,0.138261
2023-04-24,0.932645,0.550557,1.8039,0.480643,0.693706,0.934186,1.535658,0.711577,1.096086,1.253966,0.918687,1.007511,0.166462,0.116548,0.461469,0.035118,0.200074,-0.140367,0.47308,0.455368,0.603637,-0.006855,0.048625,-0.016236,-0.145938,0.402194,0.795842,0.471468,0.138824
2023-04-25,0.853266,0.299775,1.149622,0.389554,0.655318,0.838005,1.362369,0.669512,0.983078,1.139612,0.854219,0.90434,0.101354,0.10956,0.406502,-0.065441,0.133715,-0.242812,0.331164,0.231597,0.343293,-0.013486,-0.009133,-0.133157,-0.401246,0.178814,0.526874,0.215713,-0.07819
2023-04-26,0.927497,0.266523,1.216244,0.311389,0.682044,0.934461,1.542639,0.690436,1.097923,1.288045,0.914143,0.997752,-0.009883,0.087689,0.34019,-0.244448,0.023956,-0.287542,0.357929,0.199073,0.345369,-0.020672,-0.029539,-0.204649,-0.486321,0.200872,0.499107,0.206638,-0.127963
2023-04-27,0.983198,0.451771,1.770888,0.352996,0.706661,1.004498,1.668247,0.727941,1.177602,1.336495,0.959896,1.070329,0.089902,0.088051,0.378662,-0.059825,0.124593,-0.192124,0.488503,0.374653,0.541173,-0.01561,0.019588,-0.101557,-0.258788,0.38089,0.694325,0.403962,0.036239
2023-04-28,0.93447,0.395969,1.730106,0.351427,0.706985,0.948433,1.496351,0.703544,1.107962,1.26235,0.912418,1.01749,0.111803,0.101554,0.394425,-0.033008,0.14617,-0.221423,0.448969,0.326374,0.475656,-0.009831,0.02869,-0.114039,-0.344208,0.298001,0.622325,0.328778,0.014721
2023-05-01,1.053857,0.258276,2.110343,0.3534,0.748753,1.050881,1.825243,0.78498,1.263199,1.409486,1.034351,1.138246,0.193604,0.106469,0.427484,0.115069,0.233912,-0.24231,0.33443,0.203641,0.397855,-0.010343,-0.001251,-0.172117,-0.38638,0.201682,0.453244,0.186312,-0.068684
2023-05-02,0.912761,0.07518,1.201071,0.254072,0.700972,0.946309,1.415187,0.697609,1.083971,1.185909,0.889368,0.996461,0.097565,0.094933,0.381616,-0.050966,0.130447,-0.224699,0.252627,0.025955,0.156327,-0.016575,-0.02461,-0.160396,-0.408792,0.030408,0.283833,0.006619,-0.275322
2023-05-03,0.892154,-0.075372,0.898598,0.248828,0.711247,0.941142,1.301897,0.70493,1.043343,1.121683,0.866433,0.972664,0.061798,0.099994,0.375028,-0.122795,0.092929,-0.191504,0.165564,-0.116983,0.00392,-0.014058,-0.036887,-0.151883,-0.368199,-0.106991,0.135481,-0.189381,-0.417884
2023-05-04,0.853384,-0.429487,0.31202,0.134873,0.652673,0.923998,1.29399,0.636201,1.028101,1.122598,0.813274,0.947082,0.026893,0.080588,0.33635,-0.162249,0.056592,-0.267362,0.015176,-0.45567,-0.353726,-0.050182,-0.148252,-0.287867,-0.578254,-0.324172,-0.184797,-0.417262,-0.863606
2023-05-05,0.980961,-0.213612,1.01892,0.215938,0.697474,1.056447,1.630416,0.705993,1.204169,1.317703,0.917831,1.109854,0.175902,0.095348,0.420871,0.087892,0.210605,-0.198071,0.161698,-0.258983,-0.133239,-0.045341,-0.09587,-0.198515,-0.400333,-0.135001,0.060558,-0.208364,-0.697282
2023-05-08,0.963648,-0.293641,1.222435,0.241968,0.69737,1.024994,1.576952,0.703399,1.173716,1.28271,0.90031,1.090544,0.19692,0.099241,0.429287,0.124864,0.228946,-0.240663,0.088909,-0.325304,-0.191226,-0.054778,-0.10338,-0.241896,-0.495051,-0.208015,-0.042143,-0.318505,-0.730863
2023-05-09,0.917904,-0.212404,1.167052,0.204436,0.680107,0.977061,1.460106,0.673672,1.104954,1.248739,0.862099,1.032604,0.209545,0.104717,0.428916,0.147938,0.241528,-0.250599,0.161829,-0.260631,-0.11468,-0.052133,-0.101366,-0.250837,-0.507965,-0.118509,0.068278,-0.230058,-0.702376
2023-05-10,0.88156,-0.20798,1.012038,0.224809,0.674554,0.964717,1.324733,0.66203,1.060422,1.144385,0.817332,1.003191,0.161286,0.096743,0.402637,0.067667,0.194127,-0.187038,0.155837,-0.249268,-0.133045,-0.042112,-0.072041,-0.194966,-0.396771,-0.121491,0.076531,-0.274295,-0.691779
2023-05-11,0.884608,-0.19739,0.921135,0.208809,0.684552,0.985058,1.299038,0.677029,1.049914,1.146915,0.819828,1.009423,0.139417,0.091421,0.390439,0.031405,0.174203,-0.204019,0.18378,-0.241012,-0.124367,-0.031924,-0.054025,-0.178405,-0.453968,-0.13471,0.090806,-0.288524,-0.680662
2023-05-12,0.960301,-0.173299,1.074047,0.234088,0.717291,1.07003,1.479359,0.719351,1.145856,1.287533,0.891724,1.098522,0.129989,0.088583,0.373787,0.022597,0.167204,-0.279706,0.207268,-0.213993,-0.089164,-0.033762,-0.074695,-0.252851,-0.582016,-0.119101,0.105213,-0.291411,-0.633232
2023-05-15,0.996079,-0.301152,1.09527,0.269799,0.726134,1.074819,1.609318,0.730302,1.202573,1.35112,0.92324,1.138533,0.198397,0.102803,0.413058,0.133827,0.237727,-0.284091,0.124413,-0.31733,-0.224587,-0.038957,-0.096634,-0.28625,-0.589007,-0.246202,-0.060184,-0.469014,-0.683761
2023-05-16,1.022062,-0.396581,0.928517,0.265874,0.70841,1.077158,1.767086,0.721693,1.250518,1.439301,0.949992,1.16636,0.33484,0.120668,0.494377,0.358379,0.376467,-0.252291,0.059873,-0.394293,-0.315096,-0.047976,-0.098557,-0.259805,-0.531342,-0.33666,-0.186524,-0.621323,-0.711147
2023-05-17,1.06778,-0.305809,1.154286,0.255382,0.72684,1.104166,1.899938,0.734498,1.323997,1.524339,0.987506,1.222409,0.523276,0.126706,0.603116,0.678686,0.568521,-0.185543,0.099879,-0.319581,-0.211262,-0.038942,-0.05891,-0.18879,-0.379782,-0.274387,-0.085556,-0.638968,-0.610404
2023-05-18,1.134631,-0.193032,1.396019,0.27936,0.741169,1.128344,2.137129,0.762411,1.416461,1.658224,1.045891,1.305967,0.431539,0.107336,0.55889,0.525933,0.47702,-0.228051,0.15149,-0.212151,-0.088433,-0.035428,-0.055279,-0.214332,-0.444837,-0.172548,0.027118,-0.573256,-0.485744
2023-05-19,1.045732,-0.049944,1.602846,0.362675,0.717333,1.031738,1.884258,0.722055,1.296724,1.479179,0.963853,1.201935,0.422582,0.118609,0.597118,0.480802,0.462664,-0.242577,0.215588,-0.074961,0.065214,-0.02768,-0.040047,-0.216721,-0.437317,-0.058884,0.174018,-0.47871,-0.337213
2023-05-22,1.058303,0.061761,1.861754,0.348497,0.72893,1.045366,1.898523,0.73376,1.310055,1.492733,0.975446,1.216805,0.430152,0.130407,0.604713,0.486351,0.470548,-0.214449,0.268192,0.030393,0.170381,-0.019095,-0.022119,-0.192525,-0.343879,0.017738,0.283542,-0.395739,-0.214543
2023-05-23,1.190636,0.095875,1.650893,0.351205,0.779268,1.17679,2.24311,0.811103,1.486765,1.695112,1.106529,1.358418,0.472897,0.125262,0.609566,0.573896,0.521569,-0.229907,0.284179,0.067809,0.186203,-0.011342,-0.018018,-0.20868,-0.367559,0.028075,0.303698,-0.39949,-0.146399
2023-05-24,1.136107,0.081482,1.36442,0.311969,0.765901,1.137808,2.065938,0.788562,1.404666,1.602814,1.054226,1.296267,0.470053,0.132141,0.607354,0.566427,0.513964,-0.242491,0.288689,0.042503,0.194136,-0.010343,-0.020819,-0.240647,-0.383348,0.02009,0.284751,-0.39503,-0.15786
2023-05-25,1.131846,0.272401,1.725326,0.338129,0.758799,1.150832,2.052891,0.78885,1.404999,1.565434,1.043505,1.300027,0.562213,0.13679,0.670078,0.717095,0.607248,-0.258937,0.404319,0.217608,0.40745,-0.002567,0.003534,-0.243242,-0.371142,0.186582,0.482242,-0.184247,0.016525
2023-05-26,1.15871,0.354391,1.903853,0.404073,0.77742,1.181805,2.098133,0.811727,1.435067,1.597724,1.072076,1.325455,0.630261,0.139596,0.673096,0.853113,0.677355,-0.277181,0.42425,0.287094,0.491678,0.001735,0.013579,-0.247083,-0.380213,0.220565,0.565095,-0.132084,0.104876
2023-05-30,1.179433,0.403669,1.765671,0.43431,0.78256,1.186574,2.177809,0.808344,1.473789,1.658023,1.086638,1.359929,0.643395,0.144049,0.660798,0.884027,0.692913,-0.138682,0.500516,0.340529,0.511885,0.025542,0.08158,-0.08806,-0.113786,0.214191,0.600313,-0.155884,0.197907
2023-05-31,1.194003,0.307659,1.488717,0.382764,0.794406,1.219697,2.18761,0.827251,1.477103,1.694067,1.103199,1.375776,0.575388,0.140322,0.614706,0.772188,0.626046,-0.049031,0.453286,0.256392,0.40109,0.023868,0.116118,-0.010127,0.027264,0.130544,0.476991,-0.233533,0.145036
2023-06-01,1.267303,0.307435,1.614992,0.462813,0.847909,1.29109,2.31937,0.892878,1.553713,1.789634,1.18691,1.443268,0.573383,0.138429,0.608082,0.77407,0.625884,-0.080448,0.416431,0.244823,0.40696,0.032685,0.116829,-0.015584,-0.035725,0.081756,0.471919,-0.269221,0.162902
2023-06-02,1.454667,0.623001,2.662647,0.618539,0.939853,1.473389,2.755506,1.010447,1.800002,2.056929,1.369575,1.653191,0.650655,0.144821,0.670141,0.891666,0.70827,-0.045784,0.634296,0.546494,0.747661,0.047261,0.17914,0.07383,0.084411,0.331234,0.795136,0.092071,0.452639
2023-06-05,1.459481,0.558706,2.619456,0.659373,0.950227,1.460586,2.755626,1.023358,1.794873,2.059137,1.383118,1.647686,0.572985,0.143541,0.673067,0.731152,0.627902,-0.063539,0.590738,0.485272,0.672038,0.033125,0.157888,0.038035,0.038609,0.29644,0.728111,1.9e-05,0.400527
2023-06-06,1.50954,0.562262,2.698888,0.650447,0.982194,1.490049,2.870628,1.063149,1.84975,2.134047,1.438333,1.695323,0.666786,0.159406,0.769811,0.859878,0.725082,0.006668,0.601412,0.484198,0.675433,0.035343,0.182512,0.101249,0.166372,0.324592,0.726524,0.035192,0.404934
2023-06-07,1.647644,0.528878,2.913179,0.653574,1.010502,1.535601,3.362078,1.124085,2.043622,2.387683,1.587468,1.827678,0.766281,0.163793,0.792959,1.044921,0.830321,0.045591,0.570799,0.449527,0.671789,0.025924,0.156052,0.086275,0.248942,0.37801,0.696672,0.015593,0.361393
2023-06-08,1.577142,0.49887,2.770037,0.673581,0.996751,1.519673,3.099126,1.095037,1.944477,2.247996,1.509327,1.763284,0.767764,0.157212,0.827471,1.031448,0.828759,0.047056,0.573679,0.418621,0.621272,0.033105,0.1613,0.106115,0.241398,0.319562,0.665826,-0.010488,0.331972
2023-06-09,1.613276,0.475955,3.145045,0.749339,1.025314,1.561602,3.15237,1.132004,1.975952,2.296896,1.546265,1.80064,0.799369,0.154314,0.845939,1.087189,0.864545,0.040558,0.543772,0.375934,0.64083,0.022301,0.161597,0.119725,0.228799,0.297242,0.655903,-0.044246,0.288846
2023-06-12,1.628218,0.520659,3.037406,0.847979,1.034415,1.567595,3.191779,1.140525,1.997367,2.317469,1.558743,1.823121,0.722787,0.157417,0.796319,0.95851,0.788504,0.073822,0.592407,0.408398,0.701851,0.026241,0.175856,0.164533,0.281467,0.364506,0.717247,0.027746,0.296708
2023-06-13,1.689691,0.691463,3.581949,0.907462,1.065377,1.614239,3.335919,1.18323,2.074411,2.396179,1.613728,1.889539,0.684453,0.157713,0.757033,0.900276,0.751882,0.092651,0.677746,0.553424,0.919403,0.025947,0.192884,0.192772,0.355044,0.530953,0.916757,0.167745,0.424513
